Machine,Type Of Failure,Defect Code,Microstop Description,Type,Declaration Start Time,Call Maintenance Time,Intervention Start Time,Declaration End Time,Down Time,Delay Time,Operator ID,Maintenance ID,Comment,Serial Device,Down Time (min),Delay Time (min),Reaction Time (min),Waiting Time (min),Intervention Time (min),Total Maintenance Time (min),Hour,Shift,Comment_Clean
KOMAX_18,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-02 00:15:30,2025-10-02 00:15:33,2025-10-02 00:18:19,2025-10-02 00:27:14.067,00:11:41,00:02:46,28768,1613,reglage position et tige ,f31355,11.68,2.77,0.05,2.77,8.92,11.68,0.0,Nuit,REGLAGE POSITION ET TIGE
KOMAX_43,APPAREILS QUALITE,Q03,P-Loupe / Microscope,Maintenance,2025-10-02 07:38:47,2025-10-02 07:38:51,2025-10-02 07:40:18,2025-10-02 07:41:28.160,00:02:37,00:01:27,27314,5683,MISE EN PLACE PILLE,INCONNU,2.62,1.45,0.07,1.45,1.17,2.62,7.0,Matin,MISE EN PLACE PILLE
KOMAX_46,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-02 18:24:28,2025-10-02 18:24:34,2025-10-02 18:32:15,2025-10-02 18:35:02.203,00:10:28,00:07:41,17342,7198,reglage AV + Essai,RLS26292,10.47,7.68,0.1,7.68,2.79,10.47,18.0,Après-midi,REGLAGE AV + ESSAI
KOMAX_41,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-02 19:11:48,2025-10-02 19:13:41,2025-10-02 19:19:55,2025-10-02 19:23:18.020,00:09:37,00:06:14,22082,3377,fixation capteur,24776,9.62,6.23,1.88,6.23,3.38,9.62,19.0,Après-midi,FIXATION CAPTEUR
KOMAX_62,APPAREILS QUALITE,Q09,P-Autres de qualité,Maintenance,2025-10-02 22:47:28,2025-10-02 22:47:33,2025-10-02 22:57:16,2025-10-02 22:57:39.453,00:10:06,00:09:43,24895,830,centrage kit,INCONNU,10.1,9.72,0.08,9.72,0.39,10.11,22.0,Nuit,CENTRAGE KIT-JOINT
KOMAX_52,APPAREILS QUALITE,Q09,P-Autres de qualité,Maintenance,2025-10-03 00:15:15,2025-10-03 00:15:36,2025-10-03 00:19:57,2025-10-03 00:21:41.953,00:06:05,00:04:21,82913,830,parametre cam,INCONNU,6.08,4.35,0.35,4.35,1.75,6.1,0.0,Nuit,PARAMETRE CAMERA
KOMAX_51,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-03 11:41:37,2025-10-03 11:41:42,2025-10-03 11:43:20,2025-10-03 11:58:55.390,00:17:13,00:01:38,27228,974,reg para,na,17.22,1.63,0.08,1.63,15.59,17.22,11.0,Matin,REGLAGE PARAMETRES
KOMAX_24,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-03 15:24:42,2025-10-03 15:24:49,2025-10-03 15:27:27,2025-10-03 15:39:46.950,00:14:57,00:02:38,99615,3377,reg modulation et presson ,53809,14.95,2.63,0.12,2.63,12.33,14.97,15.0,Après-midi,REGLAGE MODULATION ET PRESSON
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-03 17:53:19,2025-10-03 17:57:47,2025-10-03 17:57:49,2025-10-03 17:57:51.013,00:00:04,00:00:02,82917,976,ras,INCONNU,0.07,0.03,4.47,0.03,0.03,0.07,17.0,Après-midi,RIEN A SIGNALER
KOMAX_27,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-04 15:23:23,2025-10-04 15:23:31,2025-10-04 15:26:20,2025-10-04 15:31:14.830,00:07:43,00:02:49,22045,974,nettoyage camera,na,7.72,2.82,0.13,2.82,4.91,7.73,15.0,Après-midi,NETTOYAGE CAMERA
KOMAX_58,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-04 19:17:58,2025-10-04 19:18:03,2025-10-04 19:20:19,2025-10-04 19:26:25.007,00:08:22,00:02:16,28862,3377,reset 24v,Q1210,8.37,2.27,0.08,2.27,6.1,8.37,19.0,Après-midi,RESET 24V
SPEEDY_1,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-05 23:06:06,2025-10-05 23:06:10,2025-10-05 23:17:49,2025-10-06 00:15:57.330,01:09:47,00:11:39,21211,5683,£AJUSTEMENT CABLE D ALIMENTATION DE CONVOYEUR APARTIR DE CENTRALE,INCONNU,69.78,11.65,0.07,11.65,58.14,69.79,23.0,Nuit,AJUSTEMENT CABLE D ALIMENTATION DE CONVOYEUR APARTIR DE CENTRALE
KOMAX_13,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-06 08:47:23,2025-10-06 08:47:27,2025-10-06 08:56:50,2025-10-06 09:00:15.953,00:12:48,00:09:23,91186,831,red pc,INCONNU,12.8,9.38,0.07,9.38,3.43,12.82,8.0,Matin,REDEMARRAGE PC
KOMAX_26,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-06 12:28:33,2025-10-06 12:28:39,2025-10-06 12:32:01,2025-10-06 12:34:01.277,00:05:22,00:03:22,28774,3377,reset variateur vitesse,INCONNU,5.37,3.37,0.1,3.37,2.0,5.37,12.0,Matin,RESET VARIATEUR VITESSE
KOMAX_28,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-06 12:53:44,2025-10-06 12:53:52,2025-10-06 12:57:01,2025-10-06 12:57:10.363,00:03:18,00:03:09,22105,831,RAS,INCONNU,3.3,3.15,0.13,3.15,0.16,3.31,12.0,Matin,RIEN A SIGNALER
KOMAX_53,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-06 12:58:30,2025-10-06 12:58:36,2025-10-06 13:05:21,2025-10-06 13:11:48.140,00:13:12,00:06:45,21499,5986,regl paramettre,na,13.2,6.75,0.1,6.75,6.45,13.2,12.0,Matin,REGL PARAMETTRE
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-06 17:50:12,2025-10-06 17:50:14,2025-10-06 18:44:54,2025-10-06 18:45:10.827,00:54:56,00:54:40,82916,1613,pb bobine chgt ,na,54.93,54.67,0.03,54.67,0.28,54.95,17.0,Après-midi,PROBLEME BOBINE CHANGEMENT
KOMAX_6,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-06 19:22:51,2025-10-06 19:32:27,2025-10-06 19:41:49,2025-10-06 19:42:11.327,00:09:44,00:09:22,97905,976,redemarrage imprimante + rg les parametres ,53184,9.73,9.37,9.6,9.37,0.37,9.74,19.0,Après-midi,REDEMARRAGE IMPRIMANTE + REGLAGE LES PARAMETRES
KOMAX_36,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-07 07:26:21,2025-10-07 07:26:37,2025-10-07 07:30:30,2025-10-07 07:33:03.087,00:06:26,00:03:53,25291,4980,AUCUN COMMENTAIRE,LS77963,6.43,3.88,0.27,3.88,2.55,6.43,7.0,Matin,AUCUN COMMENTAIRE
KOMAX_50,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-07 07:33:05,2025-10-07 07:33:14,2025-10-07 07:35:36,2025-10-07 07:43:48.053,00:10:34,00:02:22,17256,974,reg para,na,10.57,2.37,0.15,2.37,8.2,10.57,7.0,Matin,REGLAGE PARAMETRES
KOMAX_13,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-10-07 10:48:02,2025-10-07 10:48:07,2025-10-07 10:55:43,2025-10-07 10:57:08.677,00:09:01,00:07:36,91186,3377,reset 24v,INCONNU,9.02,7.6,0.08,7.6,1.43,9.03,10.0,Matin,RESET 24V
KOMAX_23,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-07 17:57:38,2025-10-07 17:57:41,2025-10-07 18:09:39,2025-10-07 18:12:37.403,00:14:56,00:11:58,24899,976,centrage ,26183,14.93,11.97,0.05,11.97,2.97,14.94,17.0,Après-midi,CENTRAGE
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-07 20:20:24,2025-10-07 20:20:52,2025-10-07 20:26:20,2025-10-07 20:27:27.743,00:06:35,00:05:28,92200,830,reset ,INCONNU,6.58,5.47,0.47,5.47,1.13,6.6,20.0,Après-midi,RESET
KOMAX_13,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-10-08 07:12:41,2025-10-08 07:12:46,2025-10-08 07:15:21,2025-10-08 07:17:31.390,00:04:45,00:02:35,91186,831,reset switch,INCONNU,4.75,2.58,0.08,2.58,2.17,4.76,7.0,Matin,RESET SWITCH
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-08 13:13:11,2025-10-08 13:15:26,2025-10-08 13:21:29,2025-10-08 13:23:44.367,00:08:18,00:06:03,82917,3377,centrag e kit ,INCONNU,8.3,6.05,2.25,6.05,2.26,8.31,13.0,Matin,CENTRAG E KIT-JOINT
KOMAX_17,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-08 17:36:01,2025-10-08 17:40:59,2025-10-08 17:41:08,2025-10-08 17:43:04.120,00:02:05,00:00:09,7956,976,RAS ,INCONNU,2.08,0.15,4.97,0.15,1.94,2.09,17.0,Après-midi,RIEN A SIGNALER
KOMAX_2,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-09 06:19:12,2025-10-09 06:19:18,2025-10-09 06:28:40,2025-10-09 06:33:41.000,00:14:23,00:09:22,28773,4980,reg temoin,F17926,14.38,9.37,0.1,9.37,5.02,14.38,6.0,Matin,REGLAGE TEMOIN
KOMAX_20,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-09 09:28:48,2025-10-09 09:28:55,2025-10-09 09:31:26,2025-10-09 09:34:16.683,00:05:21,00:02:31,22048,3377,reset 24v,Q1210,5.35,2.52,0.12,2.52,2.84,5.36,9.0,Matin,RESET 24V
KOMAX_13,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-10-09 10:49:25,2025-10-09 10:49:28,2025-10-09 11:03:46,2025-10-09 11:04:58.250,00:15:30,00:14:18,91186,974,raccordement cable communication,na,15.5,14.3,0.05,14.3,1.2,15.5,10.0,Matin,RACCORDEMENT CABLE COMMUNICATION
KOMAX_19,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-09 12:52:04,2025-10-09 12:53:30,2025-10-09 12:59:05,2025-10-09 13:01:16.803,00:07:46,00:05:35,82917,3377,changment impriment ,54214,7.77,5.58,1.43,5.58,2.2,7.78,12.0,Matin,CHANGMENT IMPRIMENT
KOMAX_9,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-10 15:33:40,2025-10-10 15:35:52,2025-10-10 15:36:23,2025-10-10 15:50:47.273,00:14:55,00:00:31,21937,976,chang dencre + rg modulation ,5420,14.92,0.52,2.2,0.52,14.4,14.92,15.0,Après-midi,CHANGEMENT DENCRE + REGLAGE MODULATION
KOMAX_13,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-11 01:33:11,2025-10-11 01:33:17,2025-10-11 01:42:38,2025-10-11 01:44:11.810,00:10:54,00:09:21,94907,5683,raccordement cable dew communication d arrachement,Q1210,10.9,9.35,0.1,9.35,1.56,10.91,1.0,Nuit,RACCORDEMENT CABLE DEW COMMUNICATION D ARRACHEMENT
KOMAX_23,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-11 09:56:37,2025-10-11 09:56:39,2025-10-11 09:58:06,2025-10-11 10:06:01.360,00:09:22,00:01:27,28854,7198,Reglage BM + Essai,LS30182,9.37,1.45,0.03,1.45,7.92,9.37,9.0,Matin,REGLAGE BM + ESSAI
KOMAX_18,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-11 10:45:30,2025-10-11 10:45:33,2025-10-11 10:48:56,2025-10-11 10:56:19.767,00:10:46,00:03:23,19347,4980,reg bellmouth+avancement,LS77999,10.77,3.38,0.05,3.38,7.4,10.78,10.0,Matin,REGLAGE BELLMOUTH TÉMOIN+AVANCEMENT
KOMAX_8,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-11 11:15:55,2025-10-11 11:16:03,2025-10-11 11:26:10,2025-10-11 11:31:09.590,00:15:06,00:10:07,18546,3377,fixation capteur ,INCONNU,15.1,10.12,0.13,10.12,4.99,15.11,11.0,Matin,FIXATION CAPTEUR
KOMAX_27,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-13 04:54:34,2025-10-13 04:55:58,2025-10-13 04:58:01,2025-10-13 04:58:42.750,00:02:44,00:02:03,22045,831,ras,INCONNU,2.73,2.05,1.4,2.05,0.7,2.75,4.0,Nuit,RIEN A SIGNALER
KOMAX_20,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-10-13 18:44:35,2025-10-13 18:54:32,2025-10-13 19:07:10,2025-10-13 19:07:20.687,00:12:48,00:12:38,21581,5683,PERMUTATION PALPEUR DE MICRO;ETRE,INCONNU,12.8,12.63,9.95,12.63,0.18,12.81,18.0,Après-midi,PERMUTATION PALPEUR DE MICRO;ETRE
KOMAX_38,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-13 20:05:47,2025-10-13 20:05:52,2025-10-13 20:10:29,2025-10-13 20:22:47.887,00:16:55,00:04:37,92473,3377,nettoyage capteur verification end plate,67195,16.92,4.62,0.08,4.62,12.31,16.93,20.0,Après-midi,NETTOYAGE CAPTEUR VERIFICATION END PLATE
KOMAX_12,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-13 20:53:47,2025-10-13 20:53:49,2025-10-13 20:56:57,2025-10-13 21:00:34.837,00:06:45,00:03:08,97150,5683,RACCORDEMENT CABLE D ALIMENTATION,Q1210,6.75,3.13,0.03,3.13,3.63,6.76,20.0,Après-midi,RACCORDEMENT CABLE D ALIMENTATION
KOMAX_34,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-13 21:22:16,2025-10-13 21:22:26,2025-10-13 21:22:33,2025-10-13 21:27:04.307,00:04:38,00:00:07,25286,3377,reg vibration,INCONNU,4.63,0.12,0.17,0.12,4.52,4.64,21.0,Après-midi,REGLAGE VIBRATION
KOMAX_17,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-10-13 22:21:33,2025-10-13 22:21:50,2025-10-13 23:01:50,2025-10-13 23:02:04.477,00:40:14,00:40:00,22178,831,chgt pile,INCONNU,40.23,40.0,0.28,40.0,0.24,40.24,22.0,Nuit,CHANGEMENT PILE
KOMAX_8,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-13 22:53:55,2025-10-13 22:54:00,2025-10-13 23:03:38,2025-10-13 23:04:22.060,00:10:22,00:09:38,18546,831,ras,INCONNU,10.37,9.63,0.08,9.63,0.73,10.37,22.0,Nuit,RIEN A SIGNALER
KOMAX_26,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-13 23:50:44,2025-10-13 23:50:49,2025-10-13 23:53:49,2025-10-13 23:54:00.510,00:03:11,00:03:00,28774,831,RAS,INCONNU,3.18,3.0,0.08,3.0,0.19,3.19,23.0,Nuit,RIEN A SIGNALER
KOMAX_20,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-10-13 23:51:44,2025-10-13 23:53:14,2025-10-13 23:54:11,2025-10-13 23:54:26.600,00:01:12,00:00:57,22048,831,RAS,INCONNU,1.2,0.95,1.5,0.95,0.26,1.21,23.0,Nuit,RIEN A SIGNALER
KOMAX_13,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-14 01:15:40,2025-10-14 01:15:43,2025-10-14 01:17:20,2025-10-14 01:18:44.433,00:03:01,00:01:37,91186,831,ras,INCONNU,3.02,1.62,0.05,1.62,1.41,3.02,1.0,Nuit,RIEN A SIGNALER
KOMAX_27,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-14 04:07:53,2025-10-14 04:07:58,2025-10-14 04:19:17,2025-10-14 04:22:29.077,00:14:31,00:11:19,22045,974,reg para,na,14.52,11.32,0.08,11.32,3.2,14.52,4.0,Nuit,REGLAGE PARAMETRES
KOMAX_30,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-14 06:33:08,2025-10-14 06:33:10,2025-10-14 06:33:20,2025-10-14 06:36:42.590,00:03:32,00:00:10,17797,1613,AUCUN COMMENTAIRE,LS30178,3.53,0.17,0.03,0.17,3.38,3.54,6.0,Matin,AUCUN COMMENTAIRE
KOMAX_30,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-14 11:48:49,2025-10-14 11:50:55,2025-10-14 11:51:04,2025-10-14 12:30:13.037,00:39:18,00:00:09,17797,1613,essai,na,39.3,0.15,2.1,0.15,39.15,39.3,11.0,Matin,ESSAI
KOMAX_2,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-14 18:33:06,2025-10-14 18:33:14,2025-10-14 18:41:00,2025-10-14 18:46:11.340,00:12:57,00:07:46,91658,3377,nett la tete et reg vitesse,INCONNU,12.95,7.77,0.13,7.77,5.19,12.96,18.0,Après-midi,NETTOYAGE LA TETE ET REGLAGE VITESSE
KOMAX_21,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-14 23:55:33,2025-10-14 23:55:56,2025-10-14 23:58:39,2025-10-15 00:00:50.550,00:04:54,00:02:43,27312,831,RAS,INCONNU,4.9,2.72,0.38,2.72,2.19,4.91,23.0,Nuit,RIEN A SIGNALER
KOMAX_50,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-15 03:30:22,2025-10-15 03:30:37,2025-10-15 03:34:58,2025-10-15 03:37:50.277,00:07:13,00:04:21,17256,831,RAS,INCONNU,7.22,4.35,0.25,4.35,2.87,7.22,3.0,Nuit,RIEN A SIGNALER
KOMAX_43,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-15 15:45:31,2025-10-15 15:45:35,2025-10-15 15:48:50,2025-10-15 16:26:32.537,00:40:57,00:03:15,91077,404,reg modulation et pression..chgt encre,53783,40.95,3.25,0.07,3.25,37.71,40.96,15.0,Après-midi,REGLAGE MODULATION ET PRESSION CHANGEMENT ENCRE
KOMAX_42,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-15 17:39:54,2025-10-15 17:39:57,2025-10-15 17:48:26,2025-10-15 18:01:50.263,00:21:53,00:08:29,24897,3377,rancage la buse et reg modulation ,54142,21.88,8.48,0.05,8.48,13.4,21.89,17.0,Après-midi,RANCAGE LA BUSE MARQUAGE ET REGLAGE MODULATION
KOMAX_35,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-16 01:08:00,2025-10-16 01:08:26,2025-10-16 01:12:55,2025-10-16 01:16:26.080,00:08:00,00:04:29,19440,831,red pc,`NA,8.0,4.48,0.43,4.48,3.52,8.0,1.0,Nuit,REDEMARRAGE PC
KOMAX_5,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-16 07:14:41,2025-10-16 07:14:49,2025-10-16 07:19:24,2025-10-16 07:31:57.113,00:17:08,00:04:35,91668,830,reset cpu,INCONNU,17.13,4.58,0.13,4.58,12.55,17.14,7.0,Matin,RESET CPU
KOMAX_7,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-16 14:11:35,2025-10-16 14:11:49,2025-10-16 14:17:01,2025-10-16 14:27:05.690,00:15:16,00:05:12,27317,3377,verification circuit pmaumatique et fixation racorrde ,k341,15.27,5.2,0.23,5.2,10.08,15.28,14.0,Après-midi,VERIFICATION CIRCUIT PMAUMATIQUE ET FIXATION RACORRDE
KOMAX_50,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-16 14:36:05,2025-10-16 14:36:10,2025-10-16 14:40:17,2025-10-16 14:44:16.173,00:08:06,00:04:07,99614,5683,nett surface camera,S1441,8.1,4.12,0.08,4.12,3.99,8.1,14.0,Après-midi,NETTOYAGE SURFACE CAMERA
KOMAX_37,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-16 15:21:56,2025-10-16 15:22:02,2025-10-16 15:27:41,2025-10-16 15:49:08.393,00:27:06,00:05:39,95159,3377,centrage kitjoint et fixation les accessoires ,INCONNU,27.1,5.65,0.1,5.65,21.46,27.11,15.0,Après-midi,CENTRAGE KITJOINT ET FIXATION LES ACCESSOIRES
KOMAX_41,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-17 02:42:35,2025-10-17 02:42:38,2025-10-17 02:45:44,2025-10-17 02:47:28.690,00:04:50,00:03:06,22082,831,RAZ,INCONNU,4.83,3.1,0.05,3.1,1.74,4.84,2.0,Nuit,RAZ
KOMAX_36,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-17 19:48:58,2025-10-17 19:49:06,2025-10-17 19:50:59,2025-10-17 19:55:42.660,00:06:36,00:01:53,27164,3377,redemqrqge impriment ,53185,6.6,1.88,0.13,1.88,4.73,6.61,19.0,Après-midi,REDEMQRQGE IMPRIMENT
KOMAX_6,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-18 00:16:43,2025-10-18 00:16:49,2025-10-18 00:27:54,2025-10-18 00:30:16.510,00:13:27,00:11:05,90709,831,red PC,INCONNU,13.45,11.08,0.1,11.08,2.38,13.46,0.0,Nuit,REDEMARRAGE PC
KOMAX_52,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-18 02:49:05,2025-10-18 02:49:10,2025-10-18 02:55:43,2025-10-18 02:57:09.193,00:07:59,00:06:33,20800,831,RAS,INCONNU,7.98,6.55,0.08,6.55,1.44,7.99,2.0,Nuit,RIEN A SIGNALER
KOMAX_35,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-18 10:34:57,2025-10-18 10:35:03,2025-10-18 10:37:23,2025-10-18 10:42:37.390,00:07:34,00:02:20,25347,830,reset,INCONNU,7.57,2.33,0.1,2.33,5.24,7.57,10.0,Matin,RESET
KOMAX_38,APPAREILS QUALITE,Q09,P-Autres de qualité,Maintenance,2025-10-20 00:06:41,2025-10-20 00:06:48,2025-10-20 00:17:49,2025-10-20 00:20:02.293,00:13:14,00:11:01,22101,830,reg parametre,INCONNU,13.23,11.02,0.12,11.02,2.22,13.24,0.0,Nuit,REGLAGE PARAMETRE
KOMAX_28,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-20 03:31:48,2025-10-20 03:31:53,2025-10-20 03:34:48,2025-10-20 03:37:06.517,00:05:13,00:02:55,97902,830,cable alimentation,INCONNU,5.22,2.92,0.08,2.92,2.31,5.23,3.0,Nuit,CABLE ALIMENTATION
KOMAX_38,APPAREILS QUALITE,Q05,P-Camèra Q12XX,Maintenance,2025-10-20 06:15:15,2025-10-20 06:15:20,2025-10-20 06:32:48,2025-10-20 06:35:16.343,00:19:56,00:17:28,92473,3377,rset les donnee de refirence,INCONNU,19.93,17.47,0.08,17.47,2.47,19.94,6.0,Matin,RSET LES DONNEE DE REFIRENCE
KOMAX_21,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-20 16:33:31,2025-10-20 16:33:36,2025-10-20 16:43:06,2025-10-20 16:43:41.537,00:10:05,00:09:30,27312,831,RAS,INCONNU,10.08,9.5,0.08,9.5,0.59,10.09,16.0,Après-midi,RIEN A SIGNALER
KOMAX_6,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-20 20:30:03,2025-10-20 20:30:06,2025-10-20 20:36:19,2025-10-20 20:38:12.543,00:08:06,00:06:13,90709,974,raccordement cable,na,8.1,6.22,0.05,6.22,1.89,8.11,20.0,Après-midi,RACCORDEMENT CABLE
KOMAX_39,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-23 01:47:23,2025-10-23 01:47:27,2025-10-23 02:02:03,2025-10-23 02:02:21.950,00:14:54,00:14:36,18789,976,redemarrage pc et machine ,INCONNU,14.9,14.6,0.07,14.6,0.32,14.92,1.0,Nuit,REDEMARRAGE PC ET MACHINE
KOMAX_2,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-23 15:04:44,2025-10-23 15:04:50,2025-10-23 15:05:40,2025-10-23 15:23:59.047,00:19:09,00:00:50,28773,5986,test ACS 224 OK,INCONNU,19.15,0.83,0.1,0.83,18.32,19.15,15.0,Après-midi,TEST ACS 224 OK
KOMAX_18,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-24 14:31:31,2025-10-24 14:31:58,2025-10-24 14:34:41,2025-10-24 14:37:51.400,00:05:53,00:02:43,19347,974,raccordement cable communication,na,5.88,2.72,0.45,2.72,3.17,5.89,14.0,Après-midi,RACCORDEMENT CABLE COMMUNICATION
KOMAX_9,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-24 14:41:30,2025-10-24 14:41:38,2025-10-24 14:44:51,2025-10-24 14:53:19.933,00:11:41,00:03:13,22103,5986,reset pull tester,na,11.68,3.22,0.13,3.22,8.48,11.7,14.0,Après-midi,RESET PULL TESTER
KOMAX_28,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-24 15:31:48,2025-10-24 15:31:51,2025-10-24 15:34:11,2025-10-24 15:40:52.023,00:09:01,00:02:20,22105,4980,;ontage bt poinc+reg position+ajustement tige,LS72942,9.02,2.33,0.05,2.33,6.68,9.02,15.0,Après-midi,;ONTAGE BT POINC+REGLAGE POSITION+AJUSTEMENT TIGE
KOMAX_13,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-25 09:37:13,2025-10-25 09:37:17,2025-10-25 09:41:33,2025-10-25 09:45:35.017,00:08:18,00:04:16,94907,6032,AUCUN COMMENTAIRE,ls43528,8.3,4.27,0.07,4.27,4.03,8.3,9.0,Matin,AUCUN COMMENTAIRE
KOMAX_13,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-25 13:18:31,2025-10-25 13:18:34,2025-10-25 13:20:01,2025-10-25 13:24:27.063,00:05:53,00:01:27,91186,5986,Raccordement cable communication,INCONNU,5.88,1.45,0.05,1.45,4.43,5.88,13.0,Matin,RACCORDEMENT CABLE COMMUNICATION
KOMAX_6,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-27 07:27:10,2025-10-27 07:27:14,2025-10-27 07:30:38,2025-10-27 07:31:29.933,00:04:15,00:03:24,90709,974,raccrdement cable communication,na,4.25,3.4,0.07,3.4,0.87,4.27,7.0,Matin,RACCRDEMENT CABLE COMMUNICATION
KOMAX_29,APPAREILS QUALITE,Q02,P-Micromètre,Maintenance,2025-10-27 14:32:15,2025-10-27 14:32:26,2025-10-27 14:35:57,2025-10-27 14:38:37.357,00:06:11,00:03:31,19354,6222,reset,na,6.18,3.52,0.18,3.52,2.67,6.19,14.0,Après-midi,RESET
KOMAX_21,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-27 18:04:44,2025-10-27 18:06:10,2025-10-27 18:11:26,2025-10-27 18:13:50.887,00:07:40,00:05:16,99766,976,rg pression ,63059,7.67,5.27,1.43,5.27,2.41,7.68,18.0,Après-midi,REGLAGE PRESSION
KOMAX_40,APPAREILS QUALITE,Q01,P-Pull tester,Maintenance,2025-10-28 08:53:44,2025-10-28 08:53:48,2025-10-28 08:57:06,2025-10-28 08:58:49.280,00:05:01,00:03:18,21942,831,ras,INCONNU,5.02,3.3,0.07,3.3,1.72,5.02,8.0,Matin,RIEN A SIGNALER
